GEOID1,STATE,NET_COUNTY,NET_PERM,NET_TEMP,NET_RESIDENTIAL,FULL1_NAME,net,difference
6089,CA,-2835,-3023,231,-2545,"Shasta County, California",-110,2725
1045,AL,-2109,-2219,82,-1954,"Dale County, Alabama",639,2748
39101,OH,-1575,-1335,-214,-1489,"Marion County, Ohio",1208,2783
5091,AR,-1058,-1024,-38,-1002,"Miller County, Arkansas",1725,2783
1113,AL,-517,-529,-56,-457,"Russell County, Alabama",2269,2786
25017,MA,-14770,-13231,-1438,-13668,"Middlesex County, Massachusetts",-11974,2796
42043,PA,-2015,-1535,-574,-1711,"Dauphin County, Pennsylvania",788,2803
12023,FL,189,73,79,198,"Columbia County, Florida",2995,2806
41019,OR,-872,-763,-128,-927,"Douglas County, Oregon",1941,2813
51510,VA,-3630,-3722,124,-3432,"Alexandria city, Virginia",-781,2849
40101,OK,-1785,-1725,-3,-1852,"Muskogee County, Oklahoma",1071,2856
8101,CO,-1512,-1395,-77,-1492,"Pueblo County, Colorado",1349,2861
36011,NY,-2972,-1782,-1038,-2625,"Cayuga County, New York",-110,2862
18169,IN,-2941,-2618,-306,-2806,"Wabash County, Indiana",-79,2862
51700,VA,-3405,-3382,-102,-3305,"Newport News city, Virginia",-536,2869
55043,WI,-1082,-864,-185,-1078,"Grant County, Wisconsin",1792,2874
20155,KS,-2393,-2323,-76,-2365,"Reno County, Kansas",484,2877
46087,SD,-2738,-2794,60,-2618,"McCook County, South Dakota",141,2879
42085,PA,-2945,-2376,-466,-2887,"Mercer County, Pennsylvania",-42,2903
39141,OH,-2042,-1821,-193,-1867,"Ross County, Ohio",882,2924
17113,IL,-3318,-2766,-389,-3179,"McLean County, Illinois",-394,2924
5059,AR,-2836,-2723,-129,-2674,"Hot Spring County, Arkansas",92,2928
53067,WA,100,717,-716,158,"Thurston County, Washington",3028,2928
39023,OH,-2004,-1544,-464,-2001,"Clark County, Ohio",934,2938
42049,PA,-4616,-3554,-1185,-4438,"Erie County, Pennsylvania",-1673,2943
18085,IN,-2158,-1650,-451,-2113,"Kosciusko County, Indiana",790,2948
36013,NY,-2029,-1788,-159,-1829,"Chautauqua County, New York",923,2952
26111,MI,-3297,-2118,-1367,-3358,"Midland County, Michigan",-341,2956
49051,UT,-1346,-1373,-12,-1302,"Wasatch County, Utah",1612,2958
6035,CA,-462,-346,-121,-417,"Lassen County, California",2500,2962
36049,NY,-3249,-2893,-242,-3046,"Lewis County, New York",-250,2999
18103,IN,-2420,-1914,-422,-2246,"Miami County, Indiana",582,3002
48441,TX,-1638,-1586,-145,-1445,"Taylor County, Texas",1369,3007
51179,VA,355,229,18,480,"Stafford County, Virginia",3368,3013
55073,WI,-3812,-3105,-646,-3667,"Marathon County, Wisconsin",-792,3020
53077,WA,-2560,-2272,-307,-2320,"Yakima County, Washington",465,3025
18081,IN,-1071,-471,-656,-950,"Johnson County, Indiana",1967,3038
26091,MI,-2133,-1254,-831,-2176,"Lenawee County, Michigan",939,3072
51650,VA,-2527,-2391,-139,-2485,"Hampton city, Virginia",557,3084
48245,TX,-2991,-3005,-127,-2825,"Jefferson County, Texas",126,3117
37049,NC,-3144,-2945,-263,-3061,"Craven County, North Carolina",-25,3119
13097,GA,-2086,-2269,104,-1734,"Douglas County, Georgia",1037,3123
18017,IN,-2942,-2520,-358,-2744,"Cass County, Indiana",181,3123
29189,MO,-5660,-5364,-245,-5153,"St. Louis County, Missouri",-2532,3128
45045,SC,172,18,28,204,"Greenville County, South Carolina",3306,3134
26103,MI,-1866,-1208,-629,-1753,"Marquette County, Michigan",1269,3135
20111,KS,-2133,-2107,-67,-2013,"Lyon County, Kansas",1012,3145
48039,TX,16,-40,113,105,"Brazoria County, Texas",3165,3149
18181,IN,-3274,-2764,-431,-3065,"White County, Indiana",-113,3161
26145,MI,-4341,-3004,-1436,-4315,"Saginaw County, Michigan",-1167,3174
47149,TN,2375,2444,-44,2404,"Rutherford County, Tennessee",5554,3179
13127,GA,-1291,-1896,633,-1241,"Glynn County, Georgia",1897,3188
25005,MA,-649,-164,-711,-541,"Bristol County, Massachusetts",2541,3190
12111,FL,5038,991,3906,4578,"St. Lucie County, Florida",8251,3213
48347,TX,-829,-830,-59,-790,"Nacogdoches County, Texas",2408,3237
13021,GA,-935,-951,-37,-1183,"Bibb County, Georgia",2325,3260
5055,AR,-2589,-2564,46,-2564,"Greene County, Arkansas",672,3261
29031,MO,-2735,-2705,8,-2762,"Cape Girardeau County, Missouri",529,3264
13267,GA,-612,-616,0,-578,"Tattnall County, Georgia",2671,3283
47125,TN,-3964,-3540,-483,-3843,"Montgomery County, Tennessee",-681,3283
22015,LA,-2447,-2270,-196,-2511,"Bossier Parish, Louisiana",838,3285
5145,AR,-780,-757,-9,-932,"White County, Arkansas",2526,3306
26037,MI,-3543,-2396,-1129,-3401,"Clinton County, Michigan",-235,3308
48253,TX,-885,-880,-18,-858,"Jones County, Texas",2424,3309
18057,IN,-70,865,-1062,-278,"Hamilton County, Indiana",3247,3317
36111,NY,-2698,-1668,-831,-2162,"Ulster County, New York",620,3318
46079,SD,-3001,-2923,-38,-2788,"Lake County, South Dakota",326,3327
37067,NC,-1780,-1833,-23,-1938,"Forsyth County, North Carolina",1555,3335
26025,MI,-3874,-3010,-887,-3915,"Calhoun County, Michigan",-537,3337
53045,WA,-2046,-1119,-900,-1927,"Mason County, Washington",1300,3346
13245,GA,-3166,-3260,-67,-2884,"Richmond County, Georgia",184,3350
48401,TX,-365,-357,-3,-503,"Rusk County, Texas",3003,3368
53021,WA,-931,-924,-58,-987,"Franklin County, Washington",2454,3385
5007,AR,-2219,-2077,-214,-1942,"Benton County, Arkansas",1174,3393
20177,KS,-3684,-3483,-149,-3717,"Shawnee County, Kansas",-288,3396
19061,IA,-1417,-987,-556,-1264,"Dubuque County, Iowa",1986,3403
31019,NE,-1522,-1483,-85,-1439,"Buffalo County, Nebraska",1889,3411
12033,FL,1772,548,1229,1703,"Escambia County, Florida",5208,3436
45019,SC,-2942,-3561,510,-3043,"Charleston County, South Carolina",505,3447
19013,IA,-2778,-2081,-639,-2809,"Black Hawk County, Iowa",686,3464
55017,WI,-2901,-2343,-481,-3048,"Chippewa County, Wisconsin",569,3470
21093,KY,-2286,-2172,-90,-2239,"Hardin County, Kentucky",1213,3499
18127,IN,-2595,-1799,-853,-2530,"Porter County, Indiana",911,3506
37135,NC,-1924,-1800,-127,-1957,"Orange County, North Carolina",1586,3510
6075,CA,-14698,-14640,-222,-13432,"San Francisco County, California",-11183,3515
26159,MI,-3827,-2635,-1255,-3792,"Van Buren County, Michigan",-310,3517
28105,MS,-2066,-1905,-208,-2088,"Oktibbeha County, Mississippi",1457,3523
21117,KY,-1933,-1721,-216,-1955,"Kenton County, Kentucky",1597,3530
24045,MD,-1216,-1187,-82,-1097,"Wicomico County, Maryland",2322,3538
18177,IN,-3071,-2933,-138,-2862,"Wayne County, Indiana",467,3538
36045,NY,-6711,-6362,-387,-7002,"Jefferson County, New York",-3161,3550
45063,SC,320,392,53,238,"Lexington County, South Carolina",3878,3558
30111,MT,-4150,-3931,-269,-3650,"Yellowstone County, Montana",-584,3566
25021,MA,-8122,-7533,-598,-7481,"Norfolk County, Massachusetts",-4527,3595
1073,AL,-4258,-4322,-30,-4206,"Jefferson County, Alabama",-653,3605
29165,MO,-549,-291,-196,-278,"Platte County, Missouri",3080,3629
48423,TX,-1269,-1161,-104,-1203,"Smith County, Texas",2363,3632
37093,NC,-2092,-2050,-37,-2096,"Hoke County, North Carolina",1555,3647
37151,NC,-3353,-3253,-96,-3174,"Randolph County, North Carolina",306,3659
17167,IL,-4346,-3747,-579,-4266,"Sangamon County, Illinois",-686,3660
17161,IL,-3713,-2933,-689,-3334,"Rock Island County, Illinois",-52,3661
36075,NY,-2768,-1965,-771,-2735,"Oswego County, New York",895,3663
41053,OR,-2218,-2003,-202,-2173,"Polk County, Oregon",1453,3671
55127,WI,-2157,-1619,-493,-1979,"Walworth County, Wisconsin",1520,3677
37189,NC,-367,-1126,774,-278,"Watauga County, North Carolina",3322,3689
13215,GA,-2304,-2314,-119,-2103,"Muscogee County, Georgia",1397,3701
12011,FL,-2797,-7500,4388,-3332,"Broward County, Florida",906,3703
20037,KS,-2035,-1992,-34,-1912,"Crawford County, Kansas",1677,3712
13151,GA,1162,877,315,1421,"Henry County, Georgia",4918,3756
45083,SC,1427,1326,213,1522,"Spartanburg County, South Carolina",5197,3770
49057,UT,-2319,-2278,-178,-2082,"Weber County, Utah",1469,3788
33009,NH,-1993,-1342,-681,-1969,"Grafton County, New Hampshire",1805,3798
42011,PA,-2448,-1861,-693,-2227,"Berks County, Pennsylvania",1360,3808
5031,AR,-3680,-3658,36,-3564,"Craighead County, Arkansas",130,3810
25013,MA,-4130,-3542,-719,-4167,"Hampden County, Massachusetts",-317,3813
21083,KY,-3647,-3396,-219,-3379,"Graves County, Kentucky",169,3816
12085,FL,2356,-957,3226,2107,"Martin County, Florida",6190,3834
39083,OH,-2712,-543,-2126,-2914,"Knox County, Ohio",1137,3849
42045,PA,-2956,-2005,-1171,-2957,"Delaware County, Pennsylvania",909,3865
21151,KY,-1398,-1279,-86,-1417,"Madison County, Kentucky",2493,3891
39045,OH,-717,-231,-491,-755,"Fairfield County, Ohio",3188,3905
16001,ID,341,863,-621,585,"Ada County, Idaho",4342,4001
26075,MI,-3225,-1950,-1353,-3122,"Jackson County, Michigan",791,4016
27013,MN,-3355,-2756,-578,-3373,"Blue Earth County, Minnesota",664,4019
38015,ND,-3280,-2820,-508,-3106,"Burleigh County, North Dakota",765,4045
21035,KY,-2603,-2499,-138,-2462,"Calloway County, Kentucky",1450,4053
32031,NV,-51,454,-589,-30,"Washoe County, Nevada",4016,4067
36065,NY,-3072,-1743,-1016,-2829,"Oneida County, New York",1009,4081
18015,IN,-4552,-4019,-539,-4453,"Carroll County, Indiana",-447,4105
17115,IL,-3759,-3401,-330,-3663,"Macon County, Illinois",356,4115
55059,WI,-2756,-2502,-335,-2582,"Kenosha County, Wisconsin",1367,4123
29027,MO,-4109,-3862,-259,-3949,"Callaway County, Missouri",25,4134
27103,MN,-3397,-2857,-602,-3384,"Nicollet County, Minnesota",745,4142
34029,NJ,2,1765,-1863,67,"Ocean County, New Jersey",4152,4150
55055,WI,-2941,-2284,-683,-2915,"Jefferson County, Wisconsin",1219,4160
12005,FL,-5779,-6134,384,-5565,"Bay County, Florida",-1575,4204
51680,VA,-1541,-1481,-130,-1516,"Lynchburg city, Virginia",2708,4249
6013,CA,721,-599,1629,377,"Contra Costa County, California",4986,4265
10001,DE,236,380,-177,388,"Kent County, Delaware",4542,4306
17029,IL,-1381,-1110,-212,-1257,"Coles County, Illinois",2926,4307
47065,TN,-1726,-1476,-370,-1347,"Hamilton County, Tennessee",2586,4312
13067,GA,-1275,-2189,894,-1053,"Cobb County, Georgia",3042,4317
6087,CA,-2689,-2778,112,-2386,"Santa Cruz County, California",1652,4341
42077,PA,-3752,-3168,-619,-3417,"Lehigh County, Pennsylvania",683,4435
9013,CT,-1631,-1589,-56,-1463,"Tolland County, Connecticut",2808,4439
6099,CA,-4667,-4913,219,-4322,"Stanislaus County, California",-207,4460
51003,VA,-1757,-1503,-299,-1730,"Albemarle County, Virginia",2725,4482
16027,ID,533,887,-442,763,"Canyon County, Idaho",5042,4509
12081,FL,8341,178,7934,7766,"Manatee County, Florida",12867,4526
33017,NH,-1485,-1081,-395,-1451,"Strafford County, New Hampshire",3075,4560
36029,NY,-6671,-4412,-2447,-6719,"Erie County, New York",-2106,4565
17077,IL,-2517,-2247,-191,-2578,"Jackson County, Illinois",2050,4567
39061,OH,-4972,-4033,-1037,-5239,"Hamilton County, Ohio",-376,4596
36089,NY,-2965,-2226,-502,-2722,"St. Lawrence County, New York",1642,4607
9011,CT,-3197,-3274,4,-3125,"New London County, Connecticut",1422,4619
12083,FL,5176,2666,2321,4894,"Marion County, Florida",9822,4646
12127,FL,6048,1603,4344,5833,"Volusia County, Florida",10695,4647
45077,SC,-860,-846,-83,-829,"Pickens County, South Carolina",3842,4702
20045,KS,-2091,-1831,-210,-2064,"Douglas County, Kansas",2629,4720
8077,CO,-2154,-2001,-270,-2117,"Mesa County, Colorado",2577,4731
45035,SC,-1954,-2030,66,-1932,"Dorchester County, South Carolina",2786,4740
49005,UT,-5233,-5313,86,-4926,"Cache County, Utah",-481,4752
12001,FL,-3911,-3855,-133,-3791,"Alachua County, Florida",850,4761
36019,NY,-1860,-1356,-350,-1643,"Clinton County, New York",2903,4763
55097,WI,-2944,-2090,-851,-2994,"Portage County, Wisconsin",1827,4771
6053,CA,-4832,-4953,57,-4547,"Monterey County, California",-54,4778
8069,CO,715,885,-76,718,"Larimer County, Colorado",5519,4804
39095,OH,-4860,-3874,-1124,-4773,"Lucas County, Ohio",-52,4808
36083,NY,-2785,-2092,-697,-2730,"Rensselaer County, New York",2025,4810
41003,OR,-2703,-2478,-310,-2656,"Benton County, Oregon",2116,4819
18091,IN,-1781,-1139,-551,-1713,"LaPorte County, Indiana",3043,4824
48309,TX,-1583,-1485,-140,-1736,"McLennan County, Texas",3298,4881
1101,AL,-3714,-3836,-22,-3616,"Montgomery County, Alabama",1173,4887
12109,FL,5942,4974,958,5674,"St. Johns County, Florida",10831,4889
47187,TN,2837,2813,-23,2538,"Williamson County, Tennessee",7747,4910
18013,IN,-4893,-4425,-465,-4833,"Brown County, Indiana",36,4929
22055,LA,-2014,-2003,-74,-1970,"Lafayette Parish, Louisiana",2941,4955
18163,IN,-2708,-2489,-359,-2520,"Vanderburgh County, Indiana",2268,4976
42071,PA,-4778,-3994,-774,-4469,"Lancaster County, Pennsylvania",207,4985
48355,TX,-2730,-3768,984,-2690,"Nueces County, Texas",2287,5017
42079,PA,-4655,-3851,-931,-4490,"Luzerne County, Pennsylvania",395,5050
27137,MN,-3870,-2805,-1074,-3630,"St. Louis County, Minnesota",1192,5062
13031,GA,-1042,-1003,-33,-910,"Bulloch County, Georgia",4022,5064
39173,OH,-2463,-1928,-348,-2383,"Wood County, Ohio",2621,5084
55105,WI,-5236,-4596,-644,-4955,"Rock County, Wisconsin",-143,5093
42101,PA,-14319,-13683,-713,-13707,"Philadelphia County, Pennsylvania",-9206,5113
42069,PA,-3495,-2707,-854,-3482,"Lackawanna County, Pennsylvania",1657,5152
23019,ME,-2686,-2353,-191,-2520,"Penobscot County, Maine",2481,5167
17201,IL,-5230,-4307,-1031,-4678,"Winnebago County, Illinois",-39,5191
28073,MS,-1715,-1664,-72,-1640,"Lamar County, Mississippi",3493,5208
8123,CO,2684,2746,-61,2730,"Weld County, Colorado",7919,5235
6031,CA,-1977,-1948,-52,-1883,"Kings County, California",3283,5260
36067,NY,-8769,-6493,-2500,-8419,"Onondaga County, New York",-3497,5272
28115,MS,-4708,-4631,-124,-4684,"Pontotoc County, Mississippi",585,5293
36007,NY,-4036,-3055,-1066,-3988,"Broome County, New York",1265,5301
17037,IL,-2206,-1813,-376,-2006,"DeKalb County, Illinois",3121,5327
53061,WA,-1782,-1138,-814,-1246,"Snohomish County, Washington",3598,5380
27145,MN,-2490,-1577,-956,-2428,"Stearns County, Minnesota",2932,5422
53037,WA,-2009,-1655,-298,-1997,"Kittitas County, Washington",3465,5474
39057,OH,-1603,-988,-687,-1490,"Greene County, Ohio",3913,5516
4025,AZ,1956,1642,370,2030,"Yavapai County, Arizona",7479,5523
41005,OR,-2558,-1928,-592,-2407,"Clackamas County, Oregon",2972,5530
48099,TX,-5179,-4942,-250,-5100,"Coryell County, Texas",364,5543
6019,CA,-5983,-6081,104,-5499,"Fresno County, California",-409,5574
29019,MO,-4670,-4340,-307,-4606,"Boone County, Missouri",926,5596
6029,CA,-3753,-3886,167,-3430,"Kern County, California",1872,5625
30063,MT,-2960,-2441,-300,-2697,"Missoula County, Montana",2667,5627
37129,NC,-1845,-2044,104,-1883,"New Hanover County, North Carolina",3796,5641
12019,FL,4196,2731,1434,3869,"Clay County, Florida",9864,5668
12105,FL,7349,-666,7675,7137,"Polk County, Florida",13019,5670
41067,OR,-689,-727,20,-561,"Washington County, Oregon",5010,5699
55063,WI,-2839,-2271,-536,-2573,"La Crosse County, Wisconsin",2873,5712
13063,GA,-1708,-2284,485,-1239,"Clayton County, Georgia",4017,5725
51810,VA,-2849,-2857,-83,-2754,"Virginia Beach city, Virginia",2883,5732
24005,MD,-7560,-7224,-542,-7183,"Baltimore County, Maryland",-1809,5751
18167,IN,-2166,-1948,-206,-1969,"Vigo County, Indiana",3608,5774
26045,MI,-5079,-3965,-1160,-4877,"Eaton County, Michigan",696,5775
13045,GA,-1390,-1388,-34,-1191,"Carroll County, Georgia",4466,5856
39017,OH,-654,-98,-637,-490,"Butler County, Ohio",5213,5867
36001,NY,-5672,-4193,-1748,-5267,"Albany County, New York",205,5877
26073,MI,-2418,-1495,-934,-2426,"Isabella County, Michigan",3460,5878
48167,TX,-432,-684,195,-398,"Galveston County, Texas",5464,5896
48491,TX,12029,11590,433,11870,"Williamson County, Texas",17985,5956
21111,KY,-9603,-9088,-857,-9110,"Jefferson County, Kentucky",-3633,5970
36109,NY,-2970,-2339,-726,-2728,"Tompkins County, New York",3023,5993
6047,CA,-4345,-4475,132,-4052,"Merced County, California",1664,6009
41051,OR,-7919,-7819,-250,-6656,"Multnomah County, Oregon",-1867,6052
30031,MT,-2215,-1980,-243,-2183,"Gallatin County, Montana",3875,6090
53073,WA,-1186,-686,-508,-1160,"Whatcom County, Washington",4939,6125
42063,PA,-1189,-782,-193,-1059,"Indiana County, Pennsylvania",4987,6176
55035,WI,-4636,-4030,-572,-4589,"Eau Claire County, Wisconsin",1552,6188
28071,MS,-2910,-2858,-70,-2886,"Lafayette County, Mississippi",3297,6207
24510,MD,-12847,-12497,-417,-12253,"Baltimore city, Maryland",-6618,6229
6077,CA,1544,1307,-12,1502,"San Joaquin County, California",7855,6311
6023,CA,-2945,-2887,16,-2772,"Humboldt County, California",3366,6311
18003,IN,-7664,-6547,-1214,-7354,"Allen County, Indiana",-1309,6355
10003,DE,-1159,-539,-797,-860,"New Castle County, Delaware",5231,6390
51760,VA,-3443,-3443,-4,-3103,"Richmond city, Virginia",2951,6394
39133,OH,-2513,-1630,-906,-2433,"Portage County, Ohio",3968,6481
5131,AR,-5485,-5480,17,-5382,"Sebastian County, Arkansas",1006,6491
26099,MI,-7499,-4993,-2881,-6677,"Macomb County, Michigan",-999,6500
26139,MI,-3123,-1025,-2092,-2964,"Ottawa County, Michigan",3395,6518
19113,IA,-5805,-4826,-927,-5686,"Linn County, Iowa",721,6526
17119,IL,-4966,-4561,-414,-4760,"Madison County, Illinois",1582,6548
18035,IN,-4062,-3481,-483,-3991,"Delaware County, Indiana",2499,6561
48201,TX,-13661,-15980,1121,-14903,"Harris County, Texas",-7047,6614
19103,IA,-6212,-5506,-722,-6089,"Johnson County, Iowa",403,6615
55033,WI,-4464,-3820,-599,-4557,"Dunn County, Wisconsin",2155,6619
54011,WV,-5058,-4866,-192,-5017,"Cabell County, West Virginia",1564,6622
8059,CO,-5238,-4676,-755,-4736,"Jefferson County, Colorado",1417,6655
51660,VA,-1063,-1051,-48,-1052,"Harrisonburg city, Virginia",5698,6761
40119,OK,-3587,-3468,-118,-3551,"Payne County, Oklahoma",3246,6833
6113,CA,-2863,-2956,64,-2576,"Yolo County, California",4065,6928
51121,VA,-3786,-3477,-313,-3851,"Montgomery County, Virginia",3184,6970
12097,FL,881,-1710,2512,971,"Osceola County, Florida",7860,6979
42003,PA,-10972,-8377,-2695,-10470,"Allegheny County, Pennsylvania",-3979,6993
40109,OK,-8566,-8591,-156,-8200,"Oklahoma County, Oklahoma",-1563,7003
1081,AL,-2511,-2441,-181,-2601,"Lee County, Alabama",4557,7068
40031,OK,-2437,-2351,-120,-2336,"Comanche County, Oklahoma",4656,7093
47093,TN,-2618,-2360,-405,-2212,"Knox County, Tennessee",4497,7115
21227,KY,-602,-584,-42,-533,"Warren County, Kentucky",6570,7172
6079,CA,-1460,-1952,508,-1315,"San Luis Obispo County, California",5758,7218
18141,IN,-7906,-7039,-1142,-7462,"St. Joseph County, Indiana",-671,7235
41047,OR,-5708,-5387,-327,-5185,"Marion County, Oregon",1528,7236
27123,MN,-9688,-7742,-2005,-9108,"Ramsey County, Minnesota",-2398,7290
22033,LA,-4260,-4182,-219,-4147,"East Baton Rouge Parish, Louisiana",3058,7318
6097,CA,-5014,-5436,675,-4669,"Sonoma County, California",2356,7370
40143,OK,-5801,-5748,-324,-5790,"Tulsa County, Oklahoma",1613,7414
29169,MO,-708,-744,12,-700,"Pulaski County, Missouri",6752,7460
28047,MS,-3692,-4167,392,-3641,"Harrison County, Mississippi",3907,7599
54061,WV,-4060,-3765,-239,-3844,"Monongalia County, West Virginia",3599,7659
42041,PA,-976,-441,-589,-899,"Cumberland County, Pennsylvania",6733,7709
20149,KS,-7307,-7154,-139,-7285,"Pottawatomie County, Kansas",404,7711
13051,GA,-3014,-3018,-78,-2986,"Chatham County, Georgia",4853,7867
25015,MA,-2576,-2056,-431,-2402,"Hampshire County, Massachusetts",5371,7947
39009,OH,-1446,-1277,-121,-1304,"Athens County, Ohio",6531,7977
31055,NE,-8085,-7660,-400,-7834,"Douglas County, Nebraska",-94,7991
55139,WI,-5276,-4241,-1094,-5118,"Winnebago County, Wisconsin",2816,8092
11001,DC,-10447,-10134,-505,-10169,"District of Columbia, District of Columbia",-2290,8157
6083,CA,-2351,-2709,330,-2358,"Santa Barbara County, California",5813,8164
20061,KS,-9814,-9607,-234,-9720,"Geary County, Kansas",-1647,8167
55009,WI,-7458,-6416,-1137,-7308,"Brown County, Wisconsin",743,8201
20197,KS,-8356,-8124,-232,-8281,"Wabaunsee County, Kansas",-59,8297
20161,KS,-9157,-8938,-245,-9099,"Riley County, Kansas",-837,8320
38035,ND,-4859,-4518,-369,-4602,"Grand Forks County, North Dakota",3554,8413
53035,WA,-3608,-2584,-989,-3525,"Kitsap County, Washington",4931,8539
48113,TX,-26056,-27102,312,-25028,"Dallas County, Texas",-17464,8592
53075,WA,-3652,-3323,-298,-3657,"Whitman County, Washington",4941,8593
4005,AZ,-3594,-4162,541,-3406,"Coconino County, Arizona",5018,8612
37081,NC,-4785,-4767,-278,-4955,"Guilford County, North Carolina",3922,8707
36055,NY,-7467,-4800,-2909,-7152,"Monroe County, New York",1275,8742
49049,UT,-1669,-1574,-212,-1586,"Utah County, Utah",7199,8868
6065,CA,11193,3669,7029,10527,"Riverside County, California",20092,8899
55079,WI,-16429,-15462,-1213,-15439,"Milwaukee County, Wisconsin",-7439,8990
37051,NC,-8575,-8380,-372,-8259,"Cumberland County, North Carolina",667,9242
5143,AR,-4394,-4271,-138,-4128,"Washington County, Arkansas",5003,9397
24033,MD,-6795,-7222,-36,-6678,"Prince George's County, Maryland",2650,9445
