"","Year","TOTAL_FROM_COUNTY","FROM_BUSINESS","FROM_FAMILY","FROM_INDIVIDUAL","FROM_PERM","FROM_TEMP","TOTAL_TO_COUNTY","TO_BUSINESS","TO_FAMILY","TO_INDIVIDUAL","TO_PERM","TO_TEMP","NET_COUNTY","NET_BUSINESS","NET_FAMILY","NET_INDIVIDUAL","NET_RES","NET_PERM","NET_TEMP","ams_res","ams_bus","ams_oth","ams_total","USPS_ZIP_PREF_CITY","USPS_ZIP_PREF_STATE","X","Y","ZIP_CLASS","CITY","STATE","STATECODE","STATENAME","COUNTY","COUNTYNM","MSA","AREACODE","AREACODES","TIMEZONE","GMTOFFSET","DST","PONAME","ALIAS_CITY","ALIAS_CITYN","CITY2","STATENAME2","RES_percent","BUS_percent","TOT_percent"
"60","2018",38700,609,11824,23113,33826,3495,36678,522,10634,22678,32982,2304,-2022,-87,-1190,-435,-1625,-844,-15,8071608,450184,150056,8671848,"AVON","NY",-77.736093,42.897668,NA,"Avon",36,"NY","New York",51,"Livingston",6840,585,"585","Eastern",-5,"Y","Avon",NA,NA,"AVON","NEWYORK",-0.000201322958201142,-0.000193254313791694,-9.73264291532785e-05
"61","2018",2949,0,914,1584,2100,578,2540,24,696,1390,1783,482,-409,24,-218,-194,-412,-317,-2,804636,35156,12568,852360,"BRANCHPORT","NY",-77.211323,42.613768,NA,"Branchport",36,"NY","New York",123,"Yates",0,315,"315/680","Eastern",-5,"Y","Branchport",NA,NA,"BRANCHPORT","NEWYORK",-0.000512032770097286,0.000682671521219706,-0.000371908583227744
"62","2018",193354,3420,56231,125355,168805,20526,172632,2891,46986,114970,149650,18722,-20722,-529,-9245,-10385,-19630,-19155,-139,NA,NA,NA,NA,"BROCKPORT","NY",-77.929502,43.214548,NA,"Brockport",36,"NY","New York",55,"Monroe",6840,585,"585","Eastern",-5,"Y","Brockport",NA,NA,"BROCKPORT","NEWYORK",NA,NA,NA
"63","2018",13267,177,3731,8662,11185,1749,12432,210,3196,8326,10759,1312,-835,33,-535,-336,-871,-426,-120,2533792,151540,52496,2737828,"CANANDAIGUA","NY",-77.301225,42.843523,NA,"Canandaigua",36,"NY","New York",69,"Ontario",6840,585,"585","Eastern",-5,"Y","Canandaigua",NA,NA,"CANANDAIGUA","NEWYORK",-0.000343753551988482,0.000217764286656988,-0.000155597795040448
"64","2018",17880,136,4845,11403,14982,2036,15050,87,3661,9987,12957,1361,-2830,-49,-1184,-1416,-2600,-2025,-22,3460652,159560,50832,3671044,"WAYLAND","NY",-77.588869,42.541439,NA,"Wayland",36,"NY","New York",101,"Steuben",0,585,"585","Eastern",-5,"Y","Wayland",NA,NA,"WAYLAND","NEWYORK",-0.000751303511592613,-0.000307094509902231,-0.000551614200211166
"65","2018",11137,100,2246,7429,9939,523,9210,48,1721,6039,8212,368,-1927,-52,-525,-1390,-1915,-1727,0,2868024,172260,90520,3130804,"ALLENTOWN","NY",-78.062163,42.090634,"P","Allentown",36,"NY","New York",3,"Allegany",0,585,"585","Eastern",-5,"Y","Allentown",NA,NA,"ALLENTOWN","NEWYORK",-0.00066770710426412,-0.000301869267386509,-0.000551615495572383
"66","2018",2993,0,517,1630,2435,124,2482,0,264,1443,2096,112,-511,0,-253,-187,-440,-339,0,1017412,45396,16716,1079524,"ALPINE","NY",-76.731395,42.362451,NA,"Alpine",36,"NY","New York",97,"Schuyler",0,607,"607","Eastern",-5,"Y","Alpine",NA,NA,"ALPINE","NEWYORK",-0.000432469835228993,0,-0.000314027293510844
"67","2018",10762,22,2612,7339,9559,851,9737,36,2239,6866,8908,415,-1025,14,-373,-473,-846,-651,-12,2142736,152592,62216,2357544,"BIG FLATS","NY",-76.947025,42.145843,NA,"Big Flats",36,"NY","New York",15,"Chemung",2335,607,"607","Eastern",-5,"Y","Big Flats",NA,NA,"BIGFLATS","NEWYORK",-0.000394822320621859,9.17479291181713e-05,-0.000276134825055227
"68","2018",15861,67,4301,10153,14122,1017,14173,33,3514,9326,12939,579,-1688,-34,-787,-827,-1614,-1183,-98,3053608,188800,79972,3322380,"ALIQUIPPA","PA",-80.285814,40.60372,NA,"Aliquippa",42,"PA","Pennsylvania",7,"Beaver",6280,724,"724/878","Eastern",-5,"Y","Aliquippa","MacArthur||W Aliquippa||West Aliquippa","Aliq||Mac Arthur","ALIQUIPPA","PENNSYLVANIA",-0.000528555073211755,-0.000180084745762712,-0.00035607004617172
"69","2018",125497,2540,30659,88101,114035,8651,114485,2123,26096,82208,104961,6676,-11012,-417,-4563,-5893,-10456,-9074,0,21812908,2095696,788924,24697528,"BAIRDFORD","PA",-79.885255,40.633087,"P","Bairdford",42,"PA","Pennsylvania",3,"Allegheny",6280,724,"724/878","Eastern",-5,"Y","Bairdford",NA,NA,"BAIRDFORD","PENNSYLVANIA",-0.000479349200024133,-0.000198979241264,-0.000367405191321172
"70","2018",86687,1709,24130,55702,81026,3758,78687,1392,20766,51462,73416,3253,-8000,-317,-3364,-4240,-7604,-7610,-45,NA,NA,NA,NA,"BELLE VERNON","PA",-79.844637,40.122188,NA,"Belle Vernon",42,"PA","Pennsylvania",51,"Fayette",6280,724,"724/878","Eastern",-5,"Y","Belle Vernon","Belle Vrn Br||N Bell Vernon||N Belle Vernon||N Belle Vrn||North Belle Vernon||Rostraver Township||Rostraver Twp",NA,"BELLEVERNON","PENNSYLVANIA",NA,NA,NA
"71","2018",30295,416,7763,19697,26693,2345,27797,406,6766,18555,25129,1580,-2498,-10,-997,-1142,-2139,-1564,-13,7985168,528184,168092,8681444,"MONESSEN","PA",-79.881219,40.152768,NA,"Monessen",42,"PA","Pennsylvania",129,"Westmoreland",6280,724,"724/878","Eastern",-5,"Y","Monessen",NA,NA,"MONESSEN","PENNSYLVANIA",-0.000267871634009454,-1.89327961467973e-05,-0.000180154361417294
"72","2018",37938,757,10544,23130,33294,2465,37058,1163,10137,22223,32574,2509,-880,406,-407,-907,-1314,-720,0,NA,NA,NA,NA,"ADDISON","PA",-79.30695,39.777122,NA,"Addison",42,"PA","Pennsylvania",111,"Somerset",3680,814,"814/582","Eastern",-5,"Y","Addison",NA,NA,"ADDISON","PENNSYLVANIA",NA,NA,NA
"73","2018",14908,86,4324,8832,13567,586,14195,101,3862,8509,13046,484,-713,15,-462,-323,-785,-521,0,NA,NA,NA,NA,"ALUM BANK","PA",-78.630714,40.19442,NA,"Alum Bank",42,"PA","Pennsylvania",9,"Bedford",0,814,"814/582","Eastern",-5,"Y","Alum Bank",NA,NA,"ALUMBANK","PENNSYLVANIA",NA,NA,NA
"74","2018",4850,0,960,3133,4322,198,4285,11,800,2793,3944,77,-565,11,-160,-340,-500,-378,-45,1588104,91292,35204,1714600,"LEECHBURG","PA",-79.604848,40.629851,NA,"Leechburg",42,"PA","Pennsylvania",5,"Armstrong",6280,724,"724/878","Eastern",-5,"Y","Leechburg","N Leechburg||North Leechburg||W Leechburg||West Leechburg",NA,"LEECHBURG","PENNSYLVANIA",-0.000314840841657725,0.00012049248565044,-0.000220459582409892
"75","2018",6806,67,1303,4608,6036,419,6032,62,1090,4034,5535,312,-774,-5,-213,-574,-787,-501,-11,2214820,124448,46552,2385820,"SALTSBURG","PA",-79.449454,40.488961,NA,"Saltsburg",42,"PA","Pennsylvania",63,"Indiana",0,724,"724/878","Eastern",-5,"Y","Saltsburg",NA,NA,"SALTSBURG","PENNSYLVANIA",-0.000355333616275815,-4.01774235021857e-05,-0.000209990695023095
"76","2018",10620,11,2238,7093,9434,497,9225,13,1539,6480,8435,183,-1395,2,-699,-613,-1312,-999,-11,3090224,211152,101508,3402884,"NORTHERN CAMBRIA","PA",-78.778938,40.663026,NA,"Northern Cambria",42,"PA","Pennsylvania",21,"Cambria",3680,814,"814/582","Eastern",-5,"Y","Northern Cambria","Barnesboro||N Cambria",NA,"NORTHERNCAMBRIA","PENNSYLVANIA",-0.000424564691750501,9.47184966280215e-06,-0.000293574509151649
"77","2018",5937,11,1027,3944,5260,309,5084,0,854,3518,4684,238,-853,-11,-173,-426,-599,-576,0,1763528,122456,50912,1936896,"MAHAFFEY","PA",-78.7257,40.90098,NA,"Mahaffey",42,"PA","Pennsylvania",33,"Clearfield",0,814,"814/582","Eastern",-5,"Y","Mahaffey","McGees Mills",NA,"MAHAFFEY","PENNSYLVANIA",-0.00033966004509143,-8.98281831841641e-05,-0.000297383029341792
"78","2018",2549,0,413,1668,2339,55,2063,0,296,1391,1907,13,-486,0,-117,-277,-394,-432,0,716208,46956,28932,792096,"BROCKPORT","PA",-78.729739,41.300154,NA,"Brockport",42,"PA","Pennsylvania",47,"Elk",0,814,"814/582","Eastern",-5,"Y","Brockport",NA,NA,"BROCKPORT","PENNSYLVANIA",-0.000550119518352211,0,-0.000545388437765119
"79","2018",1448,0,282,734,961,241,1185,0,161,643,839,116,-263,0,-121,-91,-212,-122,0,595296,26220,8928,630444,"CLARINGTON","PA",-79.150142,41.325957,NA,"Clarington",42,"PA","Pennsylvania",53,"Forest",0,814,"814/582","Eastern",-5,"Y","Clarington",NA,NA,"CLARINGTON","PENNSYLVANIA",-0.000356125356125356,0,-0.000193514412065148
"80","2018",21707,258,8817,11740,18977,2296,25803,279,11237,13151,18500,6873,4096,21,2420,1411,3831,-477,0,4887480,434988,198692,5521160,"EMPORIUM","PA",-78.233322,41.513262,NA,"Emporium",42,"PA","Pennsylvania",23,"Cameron",0,814,"814/582","Eastern",-5,"Y","Emporium",NA,NA,"EMPORIUM","PENNSYLVANIA",0.000783839524663017,4.82771938536235e-05,-8.63948880307761e-05
"81","2018",70937,978,20766,44592,65008,4234,67279,915,19408,42972,62413,3231,-3658,-63,-1358,-1620,-2978,-2595,-130,NA,NA,NA,NA,"BUTLER","PA",-79.902516,40.858537,NA,"Butler",42,"PA","Pennsylvania",19,"Butler",6280,724,"724/878","Eastern",-5,"Y","Butler","Meridian",NA,"BUTLER","PENNSYLVANIA",NA,NA,NA
"82","2018",3175,26,448,2034,2699,133,2773,11,355,1881,2484,64,-402,-15,-93,-153,-246,-215,0,970440,66316,22000,1058756,"EAST BRADY","PA",-79.439479,41.221154,NA,"East Brady",42,"PA","Pennsylvania",31,"Clarion",0,724,"724/878","Eastern",-5,"Y","East Brady",NA,NA,"EASTBRADY","PENNSYLVANIA",-0.00025349326078892,-0.000226189758127752,-0.000203068506813657
"83","2018",38961,318,11198,23915,35900,1499,34513,131,8769,22288,32244,990,-4448,-187,-2429,-1627,-4056,-3656,-113,NA,NA,NA,NA,"NEW CASTLE","PA",-80.336151,40.989418,NA,"New Castle",42,"PA","Pennsylvania",73,"Lawrence",0,724,"724/878","Eastern",-5,"Y","New Castle",NA,NA,"NEWCASTLE","PENNSYLVANIA",NA,NA,NA
"84","2018",37151,229,9865,23802,33503,2124,31366,87,7438,20569,28839,1126,-5785,-142,-2427,-3233,-5660,-4664,0,NA,NA,NA,NA,"ATLANTIC","PA",-80.277496,41.533678,NA,"Atlantic",42,"PA","Pennsylvania",39,"Crawford",0,814,"814/582","Eastern",-5,"Y","Atlantic",NA,NA,"ATLANTIC","PENNSYLVANIA",NA,NA,NA
"85","2018",58034,838,16978,36541,52306,3813,52665,811,14289,34195,47621,3045,-5369,-27,-2689,-2346,-5035,-4685,0,NA,NA,NA,NA,"CLARKS MILLS","PA",-80.32843,41.434108,NA,"Clarks Mills",42,"PA","Pennsylvania",85,"Mercer",7610,724,"724/878","Eastern",-5,"Y","Clarks Mills",NA,NA,"CLARKSMILLS","PENNSYLVANIA",NA,NA,NA
"86","2018",4814,13,1045,3238,4155,320,4391,0,851,3053,4012,155,-423,-13,-194,-185,-379,-143,-51,1430848,84576,29836,1545260,"OIL CITY","PA",-79.705846,41.433864,NA,"Oil City",42,"PA","Pennsylvania",121,"Venango",0,814,"814/582","Eastern",-5,"Y","Oil City",NA,NA,"OILCITY","PENNSYLVANIA",-0.00026487789059355,-0.000153707907680666,-9.25410610512147e-05
"87","2018",4915,11,1093,3292,4280,276,4054,0,730,2984,3701,154,-861,-11,-363,-308,-671,-579,0,819352,57512,39456,916320,"LUDLOW","PA",-78.919513,41.734068,"P","Ludlow",42,"PA","Pennsylvania",83,"McKean",0,814,"814/582","Eastern",-5,"Y","Ludlow",NA,NA,"LUDLOW","PENNSYLVANIA",-0.00081893984514592,-0.000191264431770761,-0.000631875327396543
"88","2018",12312,39,2770,8744,11440,558,10997,25,2248,8011,10350,255,-1315,-14,-522,-733,-1255,-1090,-100,2123304,190880,45248,2359432,"ALTOONA","PA",-78.403203,40.5159,NA,"Altoona",42,"PA","Pennsylvania",13,"Blair",280,814,"814/582","Eastern",-5,"Y","Altoona",NA,NA,"ALTOONA","PENNSYLVANIA",-0.000591059970687193,-7.33445096395641e-05,-0.000461975594126044
"89","2018",2987,0,531,1860,2682,98,2709,0,448,1680,2475,32,-278,0,-83,-180,-263,-207,0,1234272,61152,16252,1311676,"ALEXANDRIA","PA",-78.096428,40.556814,NA,"Alexandria",42,"PA","Pennsylvania",61,"Huntingdon",0,814,"814/582","Eastern",-5,"Y","Alexandria","Barree",NA,"ALEXANDRIA","PENNSYLVANIA",-0.000213081071271162,0,-0.000157813362446214
"90","2018",14195,193,2895,10133,12499,1306,11671,102,2506,8166,10460,794,-2524,-91,-389,-1967,-2356,-2039,0,2510464,227252,81768,2819484,"SANDY RIDGE","PA",-78.083555,40.901849,"P","Sandy Ridge",42,"PA","Pennsylvania",27,"Centre",8050,814,"814/582","Eastern",-5,"Y","Sandy Ridge",NA,NA,"SANDYRIDGE","PENNSYLVANIA",-0.000938471931881915,-0.000400436519810607,-0.000723181972304152
"91","2018",15538,210,4906,9124,14520,446,13232,102,3661,8040,12280,280,-2306,-108,-1245,-1084,-2329,-2240,-12,2816064,409152,139948,3365164,"AUSTIN","PA",-78.005164,41.637959,NA,"Austin",42,"PA","Pennsylvania",105,"Potter",0,814,"814/582","Eastern",-5,"Y","Austin",NA,NA,"AUSTIN","PENNSYLVANIA",-0.000827040862707666,-0.000263960581886438,-0.000665643635793085
"92","2018",9111,0,1779,6237,8130,380,8410,0,1504,5739,7597,206,-701,0,-275,-498,-773,-533,0,2728496,149732,41248,2919476,"COLUMBIA CROSS ROADS","PA",-76.790408,41.848609,NA,"Columbia Cross Roads",42,"PA","Pennsylvania",15,"Bradford",0,570,"570","Eastern",-5,"Y","Columbia Cross Roads","Columbia X Rd","Austinville||Big Pond||Col X Rds||Snedekerville||Wetona","COLUMBIACROSSROADS","PENNSYLVANIA",-0.000283306261031719,0,-0.000182567008600173
"93","2018",142665,2913,45094,89810,129094,11260,129595,2066,37551,85110,117152,9906,-13070,-847,-7543,-4700,-12243,-11942,0,NA,NA,NA,NA,"CAMP HILL","PA",-76.918627,40.23947,"P","Camp Hill",42,"PA","Pennsylvania",41,"Cumberland",3240,717,"717/223","Eastern",-5,"Y","Camp Hill",NA,NA,"CAMPHILL","PENNSYLVANIA",NA,NA,NA
"94","2018",14578,35,3541,10422,13609,706,13989,11,3403,10039,13156,568,-589,-24,-138,-383,-521,-453,0,2518460,134396,56152,2709008,"ANNVILLE","PA",-76.54806,40.33128,NA,"Annville",42,"PA","Pennsylvania",75,"Lebanon",3240,717,"717/223","Eastern",-5,"Y","Annville",NA,"Bellegrove||East Hanover||Ft Indiantown||Harper Tavern||Steelstown||Syner||West Annville","ANNVILLE","PENNSYLVANIA",-0.000206872453801132,-0.000178576743355457,-0.00016721988270245
"95","2018",4491,29,649,3249,4252,81,4172,39,621,3005,4006,39,-319,10,-28,-244,-272,-246,0,702616,45160,17792,765568,"BELLEVILLE","PA",-77.720588,40.603109,NA,"Belleville",42,"PA","Pennsylvania",87,"Mifflin",0,717,"717/223","Eastern",-5,"Y","Belleville",NA,"Alexander Spr||Alexander Springs||Menno||Union Mills","BELLEVILLE","PENNSYLVANIA",-0.000387124688307696,0.000221434898139947,-0.000321330045142953
"96","2018",10081,11,2025,6943,9147,282,9363,13,1716,6654,8694,141,-718,2,-309,-289,-598,-453,0,2250992,114636,35896,2401524,"DALMATIA","PA",-76.877332,40.647411,NA,"Dalmatia",42,"PA","Pennsylvania",97,"Northumberland",0,570,"570","Eastern",-5,"Y","Dalmatia",NA,NA,"DALMATIA","PENNSYLVANIA",-0.00026566065094856,1.74465263965944e-05,-0.00018863021981042
"97","2018",34920,495,8286,24783,32297,2072,33022,426,7528,23898,30724,1634,-1898,-69,-758,-885,-1643,-1573,0,5185560,520964,260580,5967104,"DAUPHIN","PA",-76.931434,40.370886,NA,"Dauphin",42,"PA","Pennsylvania",43,"Dauphin",3240,717,"717/223","Eastern",-5,"Y","Dauphin",NA,"Ellendale||Middle Paxton||Singersville||Water Gap","DAUPHIN","PENNSYLVANIA",-0.000316841382608629,-0.000132446771753902,-0.000263611963190184
"98","2018",108195,1650,32044,69288,96525,9159,108939,1660,31330,70807,97791,8330,744,10,-714,1519,805,1266,-9,NA,NA,NA,NA,"DILLSBURG","PA",-77.022403,40.098851,NA,"Dillsburg",42,"PA","Pennsylvania",133,"York",9280,717,"717/223","Eastern",-5,"Y","Dillsburg",NA,"Bermudian||Clear Spring||Siddonsburg","DILLSBURG","PENNSYLVANIA",NA,NA,NA
"99","2018",17797,0,4227,10937,16566,176,15608,0,3057,10025,14663,66,-2189,0,-1170,-912,-2082,-1903,-22,NA,NA,NA,NA,"DUNCANNON","PA",-77.045102,40.391761,NA,"Duncannon",42,"PA","Pennsylvania",99,"Perry",3240,717,"717/223","Eastern",-5,"Y","Duncannon",NA,"Cove||Dellville||Perdix||Watts||Wheatfield","DUNCANNON","PENNSYLVANIA",NA,NA,NA
"100","2018",2047,0,188,1338,1899,0,1613,0,162,1018,1532,0,-434,0,-26,-320,-346,-367,0,715536,35424,11416,762376,"EAST WATERFORD","PA",-77.674744,40.360534,NA,"East Waterford",42,"PA","Pennsylvania",67,"Juniata",0,717,"717/223","Eastern",-5,"Y","East Waterford","E Waterford","Ewaterfrd||Ewtrford||Perulack||Scyoc||Spears Grove||Waterloo","EASTWATERFORD","PENNSYLVANIA",-0.000483553587799915,0,-0.000481389760433172
"101","2018",108581,1934,28928,72916,101312,5138,95752,1539,23787,65226,89802,3712,-12829,-395,-5141,-7690,-12831,-11510,-64,NA,NA,NA,NA,"ELIZABETHTOWN","PA",-76.597557,40.148743,NA,"Elizabethtown",42,"PA","Pennsylvania",71,"Lancaster",4000,717,"717/223","Eastern",-5,"Y","Elizabethtown",NA,"Aberdeen||Bellaire||Deodate||Elizabthtwn||Etown||West Donegal","ELIZABETHTOWN","PENNSYLVANIA",NA,NA,NA
"102","2018",88772,1796,25321,57400,83473,3592,82460,1456,21526,55453,77680,3189,-6312,-340,-3795,-1947,-5742,-5793,0,NA,NA,NA,NA,"ABBOTTSTOWN","PA",-76.997348,39.885968,NA,"Abbottstown",42,"PA","Pennsylvania",1,"Adams",0,717,"717/223","Eastern",-5,"Y","Abbottstown",NA,NA,"ABBOTTSTOWN","PENNSYLVANIA",NA,NA,NA
"103","2018",13149,188,2810,9435,12159,589,11647,95,2265,8664,10873,312,-1502,-93,-545,-771,-1316,-1286,-72,2113828,147860,59600,2321288,"WILLIAMSPORT","PA",-77.03508,41.2674,NA,"Williamsport",42,"PA","Pennsylvania",81,"Lycoming",9140,570,"570","Eastern",-5,"Y","Williamsport",NA,"Barbours||Center City||Faxon||Grampian Hls||Grimesville||Heshbon Park||Loyalsock||Newberry||Old Lycoming||Plunketts Crk||Proctor||Towncrest Vlg||Vallamont Hls||Warrensville","WILLIAMSPORT","PENNSYLVANIA",-0.000622567209820288,-0.000628973353171919,-0.000554002777768204
"104","2018",3347,11,642,2191,3070,89,2778,0,484,1837,2572,50,-569,-11,-158,-354,-512,-498,0,936412,59596,13064,1009072,"BEAVER SPRINGS","PA",-77.247271,40.7701,NA,"Beaver Springs",42,"PA","Pennsylvania",109,"Snyder",0,272,"272/570","Eastern",-5,"Y","Beaver Springs","Beaver Sprgs||Middle Creek","Beaver Spgs||Benfer","BEAVERSPRINGS","PENNSYLVANIA",-0.000546767875678654,-0.00018457614605007,-0.000493522761507603
"105","2018",1930,11,526,1357,1755,137,1708,0,473,1182,1570,82,-222,-11,-53,-175,-228,-185,-55,487508,28268,8988,524764,"DANVILLE","PA",-76.6134,40.9743,NA,"Danville",42,"PA","Pennsylvania",93,"Montour",0,570,"570","Eastern",-5,"Y","Danville",NA,"Danville East||Deiblers||Exchange||Grovania||Kaseville||Mahoning||Mausdale||Mooresburg||Ottawa||Ridgeville||Rushtown||Strawberry Rg||Valley||West Hemlock","DANVILLE","PENNSYLVANIA",-0.000467684632867563,-0.000389132588085468,-0.000352539427247296
"106","2018",94974,2133,29496,57804,88014,4280,92094,1659,28108,56993,85060,4357,-2880,-474,-1388,-811,-2199,-2954,-67,NA,NA,NA,NA,"LEWISBURG","PA",-76.91844,40.97274,NA,"Lewisburg",42,"PA","Pennsylvania",119,"Union",0,570,"570","Eastern",-5,"Y","Lewisburg",NA,"Brook Park||Buffalo X Rds||College Park||East Buffalo||Fairville||Kelly||Kelly Point||Kelly X Rds||Linntown||Lochiel||Mazeppa||West Acres","LEWISBURG","PENNSYLVANIA",NA,NA,NA
"107","2018",14022,48,2419,10052,12918,401,12867,23,1955,9458,11991,271,-1155,-25,-464,-594,-1058,-927,-16,3178172,204948,63844,3446964,"POTTSVILLE","PA",-76.23264,40.67556,NA,"Pottsville",42,"PA","Pennsylvania",107,"Schuylkill",0,570,"570","Eastern",-5,"Y","Pottsville",NA,"Becks||Buck Run||Bunker Hill||Dieners Hill||Duncott||Glen Carbon||Glen Dower||Glenworth||Greenbury||Heckschersville||Heckscherville||Hillside||New Street||North Manheim||Palo Alto||Phoenix Park||Pine Hill||Primrose||Wadesville","POTTSVILLE","PENNSYLVANIA",-0.000332895765238634,-0.000121982161328727,-0.000268932312609009
"108","2018",34409,356,8619,23471,31481,2124,32954,329,7873,22912,30367,1756,-1455,-27,-746,-559,-1305,-1114,0,5917212,441736,150132,6509080,"LEHIGH VALLEY","PA",-75.47032,40.584058,"P","Lehigh Valley",42,"PA","Pennsylvania",95,"Northampton",240,610,"610/484","Eastern",-5,"Y","Lehigh Valley",NA,NA,"LEHIGHVALLEY","PENNSYLVANIA",-0.000220543053045928,-6.11224803955304e-05,-0.000171145538232746
"109","2018",38134,574,9640,26451,35282,2079,35346,431,8906,24675,32859,1693,-2788,-143,-734,-1776,-2510,-2423,0,5926208,480796,219000,6626004,"ALBURTIS","PA",-75.604922,40.510612,NA,"Alburtis",42,"PA","Pennsylvania",77,"Lehigh",240,610,"610/484","Eastern",-5,"Y","Alburtis",NA,NA,"ALBURTIS","PENNSYLVANIA",-0.000423542339384645,-0.000297423439462891,-0.000365680431222197
"110","2018",42671,422,9645,30536,39677,1805,40386,216,9235,28860,37810,1297,-2285,-206,-410,-1676,-2086,-1867,0,8373236,526432,232120,9131788,"HEREFORD","PA",-75.761626,40.410555,NA,"Hereford",42,"PA","Pennsylvania",11,"Berks",6680,215,"215/267/445","Eastern",-5,"Y","Hereford",NA,NA,"HEREFORD","PENNSYLVANIA",-0.000249127099725841,-0.000391313597957571,-0.000204450650847348
"111","2018",12120,36,3208,7624,10559,732,10529,25,2332,6929,9297,450,-1591,-11,-876,-695,-1571,-1262,-15,1905052,108020,101900,2114972,"PALMERTON","PA",-75.616978,40.808319,NA,"Palmerton",42,"PA","Pennsylvania",25,"Carbon",240,610,"610/484","Eastern",-5,"Y","Palmerton",NA,NA,"PALMERTON","PENNSYLVANIA",-0.000824649405895482,-0.00010183299389002,-0.000596698206879335
"112","2018",47933,2024,13895,30162,42629,4228,47538,1753,14167,29854,42929,3485,-395,-271,272,-308,-36,300,0,8993088,831452,156728,9981268,"RIEGELSVILLE","PA",-75.236806,40.559099,NA,"Riegelsville",42,"PA","Pennsylvania",17,"Bucks",6160,610,"610/484","Eastern",-5,"Y","Riegelsville",NA,NA,"RIEGELSVILLE","PENNSYLVANIA",-4.00307436110933e-06,-0.000325935832735985,3.00563014639022e-05
"113","2018",34066,337,7954,23919,31310,1668,30886,216,6557,22290,28520,1215,-3180,-121,-1397,-1629,-3026,-2790,3,5732000,457408,194300,6383708,"HAZLETON","PA",-75.978971,40.961962,NA,"Hazleton",42,"PA","Pennsylvania",79,"Luzerne",7560,570,"570","Eastern",-5,"Y","Hazleton","Hazle Township||Hazle Townshp",NA,"HAZLETON","PENNSYLVANIA",-0.00052791346824843,-0.000264534070239261,-0.000437050065573175
"114","2018",27244,124,8809,14944,24249,1717,23545,37,6399,13856,21308,1025,-3699,-87,-2410,-1088,-3498,-2941,-55,NA,NA,NA,NA,"BUSHKILL","PA",-74.955517,41.166175,NA,"Bushkill",42,"PA","Pennsylvania",103,"Pike",5660,570,"570","Eastern",-5,"Y","Bushkill","Lehman",NA,"BUSHKILL","PENNSYLVANIA",NA,NA,NA
"115","2018",22626,195,5964,15390,20488,1355,19228,124,4349,13671,17651,725,-3398,-71,-1615,-1719,-3334,-2837,-27,NA,NA,NA,NA,"ARCHBALD","PA",-75.569205,41.496372,NA,"Archbald",42,"PA","Pennsylvania",69,"Lackawanna",7560,570,"570","Eastern",-5,"Y","Archbald","Eynon",NA,"ARCHBALD","PENNSYLVANIA",NA,NA,NA
"116","2018",3941,0,821,2253,2902,420,3468,0,514,2057,2723,178,-473,0,-307,-196,-503,-179,0,1578116,65228,27304,1670648,"FOREST CITY","PA",-75.469425,41.651632,NA,"Forest City",42,"PA","Pennsylvania",115,"Susquehanna",0,570,"570","Eastern",-5,"Y","Forest City","Browndale||Clifford Township||Clifford Twp||Richmondale||Vandling",NA,"FORESTCITY","PENNSYLVANIA",-0.000318734491000662,0,-0.000107144054283128
"117","2018",153647,2733,31192,117296,143076,9615,139316,2180,26537,108188,129344,8924,-14331,-553,-4655,-9108,-13763,-13732,0,19146544,1825952,894916,21867412,"PHILADELPHIA","PA",-75.136687,40.003344,"P","Philadelphia",42,"PA","Pennsylvania",101,"Philadelphia",6160,215,"215/267/445","Eastern",-5,"Y","Philadelphia","Phila",NA,"PHILADELPHIA","PENNSYLVANIA",-0.000718824243163675,-0.000302855715812902,-0.000627966400413547
"118","2018",44143,1365,13995,27132,39225,3947,43967,1299,13666,27329,39763,3098,-176,-66,-329,197,-132,538,-55,9047396,758476,180036,9985908,"PAOLI","PA",-75.489847,40.039129,NA,"Paoli",42,"PA","Pennsylvania",29,"Chester",6160,610,"610/484","Eastern",-5,"Y","Paoli",NA,NA,"PAOLI","PENNSYLVANIA",-1.45898333619972e-05,-8.70165964381206e-05,5.38759219492108e-05
"119","2018",53721,1375,15788,35292,48866,4514,52045,941,14471,35289,47696,3761,-1676,-434,-1317,-3,-1320,-1170,45,NA,NA,NA,NA,"BEAR","DE",-75.690962,39.609577,NA,"Bear",10,"DE","Delaware",3,"New Castle",9160,302,"302","Eastern",-5,"Y","Bear",NA,NA,"BEAR","DELAWARE",NA,NA,NA
"120","2018",125628,3259,38408,80575,113332,10947,111256,2308,30322,75293,101218,8456,-14372,-951,-8086,-5282,-13368,-12114,-21,NA,NA,NA,NA,"DOVER","DE",-75.531543,39.149969,NA,"Dover",10,"DE","Delaware",1,"Kent",2190,302,"302","Eastern",-5,"Y","Dover","Leipsic",NA,"DOVER","DELAWARE",NA,NA,NA
"121","2018",36736,805,12826,20745,30026,5457,38860,764,12917,22750,33319,4266,2124,-41,91,2005,2096,3293,-66,NA,NA,NA,NA,"BETHANY BEACH","DE",-75.062715,38.530364,NA,"Bethany Beach",10,"DE","Delaware",5,"Sussex",0,302,"302","Eastern",-5,"Y","Bethany Beach","S Bethany||South Bethany",NA,"BETHANYBEACH","DELAWARE",NA,NA,NA
